DISTANCE_ANG,SMOOTHED_AMPLITUDE,VELOCITY,ACCELERATION,FREQUENCY,ID
0.5266615436734496,0.7507930854035857,2.005975723455966,2.005975723455966,0.0,CONTROL01_DCHA
0.5370313048219276,0.777867321426983,0.40665418014932103,0.40665418014932103,0.0,CONTROL01_DCHA
0.5541287033885012,0.7265998042638581,-0.77003650785363,-0.77003650785363,0.0,CONTROL01_DCHA
0.41320058759791434,0.5132395802907429,-3.2046639056142574,-3.2046639056142574,0.0,CONTROL01_DCHA
0.050354158008409575,0.28929739427084883,-3.3636046453191684,-3.3636046453191684,0.0,CONTROL01_DCHA
0.053924064277257176,0.13081983726349133,-2.3803279605452565,-2.3803279605452565,0.0,CONTROL01_DCHA
0.06428254785026838,0.1474256595832483,0.2494189330147795,0.2494189330147795,0.0,CONTROL01_DCHA
0.10117109294174917,0.3042390744636965,2.355332597732972,2.355332597732972,0.0,CONTROL01_DCHA
0.4083406982222901,0.5104580336809793,3.097402331843436,3.097402331843436,0.0,CONTROL01_DCHA
0.5233488175116107,0.7010830356809424,2.863181581089377,2.863181581089377,0.0,CONTROL01_DCHA
0.5282206344844984,0.7578631586685335,0.8528356753018771,0.8528356753018771,0.0,CONTROL01_DCHA
0.5392563320721456,0.7594285850395831,0.0235126552399549,0.0235126552399549,0.0,CONTROL01_DCHA
0.5291154199507421,0.6663273616270264,-1.3983774701902476,-1.3983774701902476,0.0,CONTROL01_DCHA
0.3124722720852987,0.4449907931135418,-3.324468351687985,-3.324468351687985,0.0,CONTROL01_DCHA
0.03928930127431112,0.24266230582620776,-3.038967564867923,-3.038967564867923,0.0,CONTROL01_DCHA
0.05809163383733925,0.11217194497903187,-1.9599611476327368,-1.9599611476327368,0.0,CONTROL01_DCHA
0.03013540789259916,0.20770570795258356,1.4349141384826551,1.4349141384826551,0.0,CONTROL01_DCHA
0.24847864615900114,0.39623061152939987,2.8316381683127574,2.8316381683127574,0.0,CONTROL01_DCHA
0.4986270640897846,0.6426535196299588,3.701264389401223,3.701264389401223,0.0,CONTROL01_DCHA
0.5844580905706563,0.7928348187289478,2.2557184256679155,2.2557184256679155,0.0,CONTROL01_DCHA
0.60226312710162,0.8319419769679316,0.5873882963087276,0.5873882963087276,0.0,CONTROL01_DCHA
0.5903095078442256,0.8244284521903215,-0.11285290768057887,-0.11285290768057887,0.0,CONTROL01_DCHA
0.5725019716011057,0.6892408676132519,-2.0305133014666294,-2.0305133014666294,0.0,CONTROL01_DCHA
0.281270401050573,0.4383036626857621,-3.7690689868613254,-3.7690689868613254,0.0,CONTROL01_DCHA
0.03833600141844951,0.1972694501780926,-3.6203263497643166,-3.6203263497643166,0.0,CONTROL01_DCHA
